avg_return,success_rate,avg_length,loss,entropy
-0.32683539390563965,0.0,248.0,9.298022270202637,254.8750457763672
9.115838050842285,0.0,365.53125,13.57429313659668,381.18988037109375
5.4158830642700195,0.0,355.8125,13.237598419189453,365.7613830566406
2.611269474029541,0.0,333.125,12.87625789642334,339.8477783203125
-14.25272274017334,0.0,350.78125,12.923669815063477,356.9470520019531
-13.799774169921875,0.0,400.5,14.008691787719727,404.41522216796875
-17.695852279663086,0.0,382.125,13.079340934753418,383.17633056640625
-41.93312454223633,0.0,408.9375,14.509919166564941,415.5581359863281
-48.19863510131836,0.0,431.59375,14.531583786010742,429.2586975097656
-21.076709747314453,0.0,420.71875,14.383197784423828,425.39154052734375
-33.165199279785156,0.0,409.4375,13.731911659240723,409.4733581542969
-27.355342864990234,0.0,447.65625,14.83984088897705,448.5954284667969
-55.47174835205078,0.0,399.71875,13.641992568969727,400.730224609375
-45.491004943847656,0.0,364.5625,12.805829048156738,360.83197021484375
-42.36603546142578,0.0,399.78125,13.394586563110352,398.99505615234375
-65.967529296875,0.0,402.5625,13.392836570739746,389.4106140136719
-68.28850555419922,0.0,386.625,13.428142547607422,387.763916015625
-62.49919891357422,0.0,354.625,12.757291793823242,352.3623352050781
-61.84847640991211,0.0,337.65625,10.993101119995117,337.1981201171875
-90.11160278320312,0.0,349.40625,11.522719383239746,341.04095458984375
-85.65565490722656,0.0,349.09375,12.565038681030273,342.19305419921875
-64.58871459960938,0.0,381.1875,12.740272521972656,377.8822021484375
-73.33131408691406,0.0,379.09375,12.602553367614746,377.6777038574219
-59.84734344482422,0.0,346.84375,11.960145950317383,339.18572998046875
-60.74266815185547,0.0,338.1875,11.669310569763184,332.11273193359375
-65.77596282958984,0.0,317.0625,11.505660057067871,309.52935791015625
-46.18241500854492,0.0,366.09375,12.628838539123535,363.6434631347656
-14.863033294677734,0.0,337.34375,12.255069732666016,336.6428527832031
-24.411218643188477,0.0,370.28125,12.454894065856934,367.8971252441406
-63.616153717041016,0.0,365.375,13.427480697631836,368.73095703125
-24.6850528717041,0.0,411.78125,14.049398422241211,415.2082824707031
-12.523056983947754,0.0,377.53125,13.065766334533691,379.72552490234375
-40.061248779296875,0.0,338.5625,12.190418243408203,339.33428955078125
-41.839969635009766,0.0,412.125,13.491848945617676,410.80303955078125
-25.954681396484375,0.0,377.875,12.684748649597168,380.8877868652344
-35.50476837158203,0.0,325.125,11.75066089630127,327.1730041503906
-28.995037078857422,0.0,335.09375,12.341360092163086,342.2832946777344
8.939895629882812,0.0,387.65625,14.014288902282715,391.2894592285156
1.8091168403625488,0.0,403.53125,14.154581069946289,407.89361572265625
-1.9439690113067627,0.0,417.9375,14.60600757598877,423.45159912109375
-19.15304946899414,0.0,430.46875,14.472184181213379,431.8187255859375
-5.808167934417725,0.0,418.65625,14.215103149414062,425.1075134277344
2.438593864440918,0.0,416.34375,14.359944343566895,415.5830078125
10.333974838256836,0.0,408.59375,14.047924995422363,413.309326171875
1.0306062698364258,0.0,427.875,14.443991661071777,432.3431396484375
1.6791877746582031,0.0,476.0,15.618440628051758,480.53955078125
20.089189529418945,0.0,425.6875,14.713533401489258,432.51165771484375
20.856456756591797,0.0,444.15625,15.25600814819336,455.09295654296875
6.375881195068359,0.0,426.65625,14.30168628692627,437.83636474609375
27.854816436767578,0.0,419.1875,14.16994857788086,426.1070251464844
15.242986679077148,0.0,399.5625,13.658302307128906,406.7615051269531
18.198627471923828,0.0,464.28125,15.255132675170898,476.5553283691406
19.022014617919922,0.0,403.25,14.140044212341309,411.5269775390625
29.68224334716797,0.0,420.34375,14.780292510986328,430.33154296875
30.828847885131836,0.0,396.46875,14.497213363647461,403.2655944824219
25.425453186035156,0.0,362.15625,14.485394477844238,367.59375
43.580650329589844,0.0,439.03125,15.53333568572998,451.7264099121094
26.29129409790039,0.0,352.4375,13.496386528015137,363.4515686035156
42.44745635986328,0.0,330.1875,12.549142837524414,338.6253662109375
16.08843231201172,0.0,341.375,13.220804214477539,349.5615234375
29.342933654785156,0.0,261.90625,10.216757774353027,264.9609680175781
20.432586669921875,0.0,342.59375,13.431326866149902,350.8739013671875
24.133621215820312,0.0,279.375,11.498515129089355,279.7203674316406
30.121912002563477,0.0,372.46875,14.235665321350098,381.8907165527344
19.072978973388672,0.0,319.53125,12.896809577941895,326.4884033203125
40.85729217529297,0.0,394.625,14.18128776550293,401.1588439941406
28.41594886779785,0.0,369.90625,14.244453430175781,376.74957275390625
41.772377014160156,0.0,365.78125,13.783699989318848,372.15216064453125
38.36408233642578,0.0,367.71875,13.97245979309082,374.6478576660156
36.520816802978516,0.0,458.4375,15.351966857910156,463.89447021484375
36.65595245361328,0.0,440.96875,15.059574127197266,447.9493713378906
34.253204345703125,0.0,411.5625,14.798495292663574,411.5824279785156
25.911163330078125,0.0,478.78125,15.23051929473877,480.3839416503906
22.230175018310547,0.0,440.53125,14.960250854492188,441.8367004394531
45.445152282714844,0.0,475.90625,15.411883354187012,480.62078857421875
44.41884994506836,0.0,467.0625,15.087127685546875,470.816162109375
36.69489669799805,0.0,452.0,15.10876178741455,460.09130859375
7.702450275421143,0.0,418.875,14.366645812988281,422.7043762207031
13.48705005645752,0.0,420.90625,14.669200897216797,425.3522033691406
7.7504448890686035,0.0,397.0,13.763880729675293,394.0694580078125
29.623336791992188,0.0,419.40625,14.174385070800781,423.4456481933594
13.516738891601562,0.0,366.84375,13.098183631896973,367.00433349609375
35.080902099609375,0.0,399.3125,13.883543968200684,406.40057373046875
28.488300323486328,0.0,380.90625,14.258380889892578,387.95721435546875
44.133304595947266,0.0,377.125,14.102802276611328,383.4186706542969
47.67525863647461,0.0,405.125,15.388854026794434,420.5306701660156
44.44157409667969,0.0,320.125,12.889588356018066,326.31707763671875
24.572038650512695,0.0,314.0,12.964923858642578,322.7137145996094
50.772098541259766,0.0,305.375,12.725054740905762,314.5806884765625
43.64054870605469,0.0,282.65625,11.593450546264648,286.392578125
25.66769027709961,0.0,225.125,10.458812713623047,229.2883758544922
23.575942993164062,0.0,220.90625,9.735969543457031,225.1383514404297
22.618555068969727,0.0,281.4375,10.720126152038574,287.65283203125
27.265090942382812,0.0,185.375,7.055393695831299,183.7156982421875
28.069232940673828,0.0,302.0625,11.23201847076416,311.030029296875
